total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:52-07:00",Global,forcing-total,0.648287,0.793762,1.16108,1.36309,1.71876,1.79029,2.14681,2.51088,2.83657,3.05604,3.34928,3.63983,3.93305,4.23222,4.53368,4.83741,5.14375,5.4417,5.73756,6.03386,6.33082,6.621,6.90722,7.18411,7.45676,W/m^2,
