meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.328116,0.387466,0.456369,0.522547,0.593084,0.670876,0.754368,0.843929,0.937199,1.03115,1.12539,1.21877,1.30833,1.39468,1.47626,1.54929,1.61563,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0961761,0.110937,0.13306,0.156559,0.184059,0.215315,0.248132,0.285083,0.320858,0.352824,0.382627,0.409943,0.436074,0.459854,0.480981,0.497026,0.510903,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.697458,0.919368,1.21171,1.52625,1.89927,2.34207,2.83604,3.3917,3.95429,4.49176,4.99175,5.43795,5.81955,6.12706,6.34356,6.46809,6.54342,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.0385264,0.0482747,0.0608496,0.0736144,0.0882959,0.105987,0.126445,0.149806,0.174996,0.201216,0.227553,0.253189,0.276983,0.298433,0.316656,0.331474,0.343585,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.291292,0.328141,0.368977,0.416485,0.466333,0.515879,0.565298,0.610288,0.655562,0.697268,0.731728,0.761287,0.786681,0.804393,0.817624,0.828016,0.833864,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.51359,3.9061,4.38047,4.86027,5.31444,5.72109,6.10592,6.42961,6.75854,7.03486,7.2305,7.36839,7.4567,7.45986,7.41748,7.35908,7.25911,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.68253E-4,4.32279E-4,4.85011E-4,5.32059E-4,5.73197E-4,6.00291E-4,6.15544E-4,6.20861E-4,6.23712E-4,6.21315E-4,6.15849E-4,6.04109E-4,5.84859E-4,5.58026E-4,5.29133E-4,5.01497E-4,4.74237E-4,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FeedCrops,Poultry,Poultry,0.810732,1.69532,2.22038,2.85645,3.15878,3.61131,4.0838,4.59835,5.12107,5.63321,6.13203,6.58267,7.01243,7.3938,7.71507,7.99928,8.24739,8.43907,8.59066,8.70576,8.78392,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.044315,0.0577968,0.070656,0.0880967,0.0983248,0.111887,0.126616,0.142956,0.159794,0.176503,0.193164,0.208622,0.224029,0.238198,0.250397,0.261228,0.270915,0.278574,0.284982,0.290302,0.294063,Mt,
"Reference,date=2025-20-6T13:04:34-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Beef,Beef,0.276185,0.430501,0.527792,0.611266,0.669168,0.774065,0.879862,1.00119,1.13372,1.272,1.40783,1.53828,1.6549,1.7601,1.85049,1.92839,1.99239,2.04875,2.09604,2.13014,2.15213,Mt,
