global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:34-07:00",Global,global-mean-surface-temperature,0.0404867,0.0490077,0.157376,0.140001,0.303502,0.380712,0.478066,0.600421,0.722724,0.822798,0.925449,1.02985,1.13466,1.2404,1.34735,1.45531,1.56508,1.67426,1.78308,1.89228,2.00215,2.11126,2.21967,2.32653,2.43239,degreesC,
