total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:34-07:00",Global,forcing-total,0.624827,0.768642,1.13497,1.34248,1.70476,1.77244,2.12102,2.47602,2.7923,3.00282,3.28838,3.57185,3.85793,4.1494,4.4417,4.73703,5.03614,5.32652,5.61545,5.90455,6.19327,6.47453,6.75246,7.02143,7.28699,W/m^2,
