LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,All LandLeaf,16.96290340788599,19.766772628866008,21.66765397885925,97.5898358198072,91.94537297658782,89.37241945731033,85.10251876079367,148.97142288459588,194.1196236713701,230.7098859355542,253.21498909489128,204.83198935443775,181.4729991073072,159.98529318380926,132.3469286450546,108.44013131886483,89.28614968118322,71.139929604474,55.03433381652214,42.966172418873846,33.875998900784374,27.098438743282987,20.153180918719166,13.117363358826656,8.287959512642649,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Northern,All LandLeaf,-8.83002972082367,-6.7841780120134505,-6.243885534645335,0.007970996171604572,3.921505059832513,4.629535488973686,4.325266147047437,15.898588643787361,10.434905757613855,23.51589454711284,12.724921359660057,8.261877052928613,4.966922737209335,3.073653545003545,0.4032034046750845,-1.487819368867242,-3.433794016137074,-4.218580293710243,-4.663069908267119,-5.7232831602266705,-6.755635654739705,-7.897350294423664,-7.932426452096957,-5.79547003906557,-4.155330516083498,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Southern,All LandLeaf,-3.3446443165049207,6.110444287725463,13.394173658503156,14.801264845628355,14.76348987339169,14.696884056148352,122.4133040618164,190.0343660668148,71.28026852465558,126.05170290378656,130.22313391526995,104.78048760324832,120.33194296779824,127.07758610944263,121.4564875210306,111.60932339164928,102.7236465509395,89.73900945042514,77.81261561759423,68.23579272263659,57.49071692354511,42.32431727092224,24.843696479125047,7.4032958617436675,7.103243152900897,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Western,All LandLeaf,27.40537537713656,38.03437986522047,46.031963233582,110.61185990911807,107.6536936040059,105.17001822191037,164.40512244157003,228.66786472913304,149.16961623896157,439.5960031961437,433.42015157151104,459.5156771892492,372.90611070256585,338.21753786113794,304.50505736526924,299.89725457116305,274.12004726036366,251.53535300408967,225.46799522031026,205.13062653919664,189.44813675034368,165.40229537712736,139.94716319400464,99.56652456895215,70.63694685295697,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Argentina,All LandLeaf,-9.392437094236088,-30.987814191935293,-40.96145742512953,12.957901779574144,22.723499877200307,27.23899525197315,52.17093570832223,58.82762081787273,33.76073694151988,11.52642070577758,22.526899184941396,20.303205864319928,21.11804788957294,20.270989492985734,16.883545517970287,13.370703783425585,8.622870310276863,5.684423800141127,2.4259834157098763,1.7843705294473053,1.4183662205152443,0.9150088719516821,0.40457277313854506,-0.4447564569129701,-1.3452670063955428,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Australia_NZ,All LandLeaf,0.7811604220627899,0.9355683944863539,1.9279847910103234,24.801292048114423,17.640557572705823,14.103475927435015,-0.05873586251152557,17.676005717317718,-15.98037444202718,8.00532314400008,13.719840094391396,20.33105095607188,25.548417063967882,31.93730455938957,31.235720591933706,30.13726630015353,28.4034680122905,26.343410516676894,24.71117238946086,23.980880975161902,24.043205653753933,23.101715582302564,20.976420440999192,16.642195793901696,14.304387565157906,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Brazil,All LandLeaf,208.78042263462308,213.79414754702478,218.53212389380235,149.4459915469266,159.32130702130922,166.16892451527207,174.65817401015693,509.496715759119,125.66617876181232,111.43285561414578,126.56979304450971,123.3945760958101,144.16213182165978,180.81314731102867,177.04249069657243,160.1500627660967,129.46480079843005,108.38413149510374,88.76931998996825,84.98628755242291,85.29913073719864,72.05158934332157,53.5977881219152,31.477080117847528,19.22618331825409,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Canada,All LandLeaf,61.3272267891519,69.04110121786883,75.25803513919368,71.64177402548471,73.29160338772182,74.62289320024325,-72.0117633504604,-45.97001118055513,-34.044646376196056,5.787077010264042,28.257748429747462,61.167180095866065,102.24378794396479,136.81218331622384,147.65945239325345,134.27246060517155,120.13938530456092,115.25461843431628,105.08113579722313,93.88318504525465,88.15253253812907,77.0141580384554,66.24931986894178,52.50023388791288,42.63302192925066,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Central America and Caribbean,All LandLeaf,21.835561099230635,21.103485537800385,21.05122502100541,14.025103212736221,14.327946612091175,14.561378715876497,13.023429630450067,11.062625109113345,5.77172323867882,31.514866257071947,24.631794041472535,25.376327564482096,24.70658543531207,23.680889949860514,19.252465638930815,14.551431283501959,9.217725877917186,6.41141882933517,3.4362895271597402,1.1851901272353504,-0.005893272021893779,-0.6955896201314762,-1.4491256080887136,-2.1190135436279416,-2.647934166781497,MtC/yr,
"Reference,date=2025-20-6T13:04:42-07:00",Central Asia,All LandLeaf,33.42462548953611,23.56501911420208,15.076196137781158,4.331172569562674,-10.206673538853916,-18.291753702996903,83.86599377363832,-10.003155223826797,-33.31886923955877,-13.454598228303796,-5.279333379668039,0.08648674653258868,2.9479194826862174,4.974660512559986,5.872785852131756,7.336050362760603,7.243067811046156,7.057962042548396,6.776346549929698,5.628621791732371,4.882097033071866,4.175798485290138,3.609839377611705,2.8895122699808296,2.186897921236383,MtC/yr,
