ag production by subsector (land use region)
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_IRR_hi,9.621E-4,0.0014839,0.00213431,0.0027956,0.00349738,0.00301568,0.00228238,0.00154883,0.00162393,0.00207186,0.00277123,0.00407938,0.00573587,0.00749048,0.00904003,0.0102433,0.0110779,0.0112905,0.0112807,0.0110759,0.0107526,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_IRR_lo,6.414E-4,9.893E-4,0.00142287,0.0018637,0.00298217,0.00383536,0.00518807,0.00601748,0.00614254,0.00584628,0.0052336,0.00447004,0.00349466,0.00267198,0.00191277,0.00131299,8.80496E-4,5.65084E-4,3.72323E-4,2.62712E-4,1.94239E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_RFD_hi,0.322329,0.497141,0.715022,0.936578,1.37706,1.52185,1.70673,1.69408,1.95292,2.35584,2.78499,3.30977,3.79356,4.28586,4.64702,4.89348,5.03899,4.96297,4.84785,4.68627,4.49541,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_RFD_lo,0.214886,0.331428,0.476682,0.624386,0.870737,1.02663,1.27524,1.4629,1.47329,1.35549,1.16336,0.906426,0.668415,0.500814,0.372128,0.278125,0.21058,0.157244,0.12127,0.100293,0.0862243,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_IRR_hi,0.0072351,0.011159,0.0160496,0.0210227,0.025956,0.0184431,0.00832416,0.00285146,0.00196355,0.00219959,0.00347868,0.00911464,0.0240926,0.0463245,0.0724788,0.11018,0.155994,0.190721,0.212648,0.217271,0.216361,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_IRR_lo,0.0048234,0.0074393,0.0106997,0.0140151,0.0268652,0.041431,0.0679664,0.090432,0.105734,0.112963,0.117153,0.110572,0.097637,0.0780856,0.0546699,0.0328101,0.0148755,0.0053821,0.00197053,8.7517E-4,4.38775E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_RFD_hi,0.0053208,0.0082065,0.0118032,0.0154605,0.0307885,0.0421664,0.0599215,0.0757712,0.114408,0.170255,0.23056,0.256707,0.269319,0.270409,0.265005,0.268826,0.277969,0.28404,0.287218,0.280432,0.270696,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_RFD_lo,0.0035472,0.005471,0.0078688,0.010307,0.0178109,0.0250218,0.0386922,0.0558,0.059715,0.0468178,0.0284354,0.0126451,0.00509925,0.00228317,0.00107683,5.30684E-4,2.85155E-4,1.52546E-4,8.72845E-5,5.94589E-5,4.45702E-5,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_CongoR,Corn,CornC4_CongoR_RFD_hi,0.0402862,0.062135,0.0893668,0.117058,0.223735,0.27888,0.341802,0.416215,0.606966,0.938912,1.34048,1.56909,1.72768,1.78108,1.79491,1.73418,1.65953,1.63222,1.60486,1.58803,1.56644,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_CongoR,Corn,CornC4_CongoR_RFD_lo,0.0268575,0.0414233,0.0595778,0.0780386,0.127388,0.162673,0.216274,0.295843,0.317552,0.270387,0.180222,0.0865942,0.0366061,0.017021,0.00830468,0.00456583,0.00272045,0.00145429,8.31269E-4,5.38407E-4,3.79239E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_IRR_hi,0.0012735,0.0019642,0.00282504,0.0037004,0.00444466,0.00367786,0.00293975,0.00244172,0.00291511,0.00437026,0.00718865,0.0118931,0.0180027,0.0234075,0.0276208,0.0297087,0.0306955,0.03097,0.030825,0.0311501,0.0311398,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_IRR_lo,8.49E-4,0.0013095,0.0018834,0.0024669,0.00388293,0.00481637,0.00666461,0.0097485,0.0120252,0.0133687,0.0134872,0.0107065,0.00733211,0.00470667,0.00278898,0.00159945,9.21145E-4,5.11787E-4,2.98929E-4,1.86572E-4,1.23802E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_RFD_hi,6.715E-4,0.0010357,0.00148958,0.0019512,0.00263585,0.00255389,0.00272456,0.00322305,0.00432324,0.00601596,0.0081091,0.00986923,0.01156,0.0129621,0.0140166,0.0143761,0.0144606,0.0143506,0.0141368,0.0141801,0.0140892,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_RFD_lo,4.477E-4,6.905E-4,9.93051E-4,0.0013008,0.00177511,0.00195477,0.00237783,0.00313044,0.00350494,0.00344132,0.00301767,0.00218823,0.0014875,0.00102931,7.11106E-4,5.0282E-4,3.65233E-4,2.59695E-4,1.92443E-4,1.50868E-4,1.23763E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_Madagascar,Corn,CornC4_Madagascar_RFD_hi,0.0624974,0.0963922,0.138638,0.181596,0.215085,0.193816,0.193239,0.288071,0.476032,0.78084,1.20676,1.42091,1.58115,1.61876,1.5911,1.58303,1.54219,1.57837,1.60216,1.58707,1.55677,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_Madagascar,Corn,CornC4_Madagascar_RFD_lo,0.0416649,0.0642615,0.0924252,0.121064,0.150749,0.159077,0.183202,0.291458,0.390412,0.431259,0.403625,0.27876,0.180622,0.122062,0.0843689,0.0595388,0.0432892,0.0300017,0.0213846,0.0166117,0.0135202,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_IRR_hi,0.0701556,0.108204,0.155626,0.203848,0.00825033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_IRR_lo,0.0467704,0.0721359,0.103751,0.135899,0.0345392,3.49941E-9,3.41843E-9,3.40141E-9,3.35177E-9,3.28955E-9,3.20691E-9,2.99975E-9,2.83233E-9,2.7272E-9,2.6327E-9,2.53143E-9,2.43603E-9,2.30087E-9,2.1836E-9,2.11664E-9,2.05848E-9,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_RFD_hi,1.59208,2.45553,3.53172,4.62605,7.14601,7.74863,8.6667,9.06687,11.0826,14.5378,18.6359,22.1556,25.2986,27.6189,29.0658,29.788,29.9652,29.5437,28.9651,28.294,27.4594,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_RFD_lo,1.06139,1.63702,2.35448,3.08403,4.44177,5.09348,6.28996,7.51561,7.70795,7.10471,5.89261,4.13786,2.71816,1.8254,1.2372,0.860017,0.615613,0.432164,0.316503,0.251042,0.209031,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_IRR_hi,0.0545891,0.0841949,0.121095,0.158617,0.191116,0.164925,0.130381,0.0931833,0.0984061,0.127199,0.175329,0.26031,0.368873,0.476573,0.568869,0.640909,0.691054,0.695673,0.689542,0.680399,0.664404,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_IRR_lo,0.0363927,0.0561299,0.0807299,0.105745,0.160866,0.198154,0.264871,0.315015,0.329297,0.325287,0.300609,0.252881,0.19263,0.141992,0.0984309,0.065438,0.0426508,0.0268583,0.0175465,0.0123949,0.0092166,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_RFD_hi,0.771962,1.19063,1.71244,2.24306,3.13043,3.23901,3.47699,3.38857,3.83746,4.58916,5.41185,6.44845,7.44006,8.42988,9.19306,9.73194,10.0801,9.93059,9.71955,9.49759,9.20728,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_RFD_lo,0.514641,0.793752,1.14163,1.49537,1.99588,2.21166,2.63757,2.95551,2.93256,2.67615,2.28308,1.78321,1.31977,0.998391,0.752047,0.567239,0.433618,0.327411,0.255999,0.215269,0.188029,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_ShebJubR,Corn,CornC4_ShebJubR_IRR_hi,0.0402116,0.0620199,0.0892012,0.116841,0.236628,0.264537,0.191418,0.0917701,0.101342,0.188932,0.449478,1.17957,2.17322,2.77929,3.05935,3.23835,3.32743,3.30624,3.26222,3.1516,3.02264,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_ShebJubR,Corn,CornC4_ShebJubR_IRR_lo,0.0268077,0.0413466,0.0594675,0.077894,0.1861,0.353077,0.712354,1.07547,1.37094,1.5539,1.57361,1.11431,0.511837,0.194713,0.0668891,0.0223709,0.00762241,0.00247199,8.78238E-4,3.89818E-4,1.97405E-4,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_ShebJubR,Corn,CornC4_ShebJubR_RFD_hi,0.340122,0.524584,0.754492,0.988278,1.77732,2.27341,2.98049,3.30253,4.24485,5.6499,7.23602,8.67522,9.94779,11.1145,11.9104,12.4574,12.7508,12.4942,12.158,11.6898,11.1581,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,Corn,CornC4_ShebJubR,Corn,CornC4_ShebJubR_RFD_lo,0.226748,0.349723,0.502995,0.658852,1.09051,1.45993,2.09661,2.68666,2.89012,2.70589,2.26187,1.59267,1.04542,0.701417,0.470281,0.319162,0.221276,0.15283,0.110275,0.0871362,0.072514,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,FiberCrop,FiberCrop_AfrCstE,FiberCrop,FiberCrop_AfrCstE_IRR_hi,0.0011452,0.0010073,7.20737E-4,9.02E-4,0.00137658,0.00179372,0.00180957,0.00153463,0.00159395,0.00190874,0.00238917,0.00297106,0.00356903,0.00394928,0.00414483,0.00430446,0.00436435,0.00445444,0.00448741,0.00443838,0.0043982,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,FiberCrop,FiberCrop_AfrCstE,FiberCrop,FiberCrop_AfrCstE_IRR_lo,7.635E-4,6.715E-4,4.80524E-4,6.013E-4,9.81764E-4,0.00140494,0.00195005,0.00245597,0.00258753,0.00240251,0.0020965,0.00163602,0.00118901,8.08903E-4,5.40936E-4,3.73436E-4,2.59564E-4,1.84475E-4,1.34186E-4,1.01087E-4,7.8545E-5,Mt,
"Reference,date=2025-20-6T13:04:42-07:00",Africa_Eastern,FiberCrop,FiberCrop_AfrCstE,FiberCrop,FiberCrop_AfrCstE_RFD_hi,0.008925,0.0078506,0.00561709,0.0070294,0.0145531,0.0256233,0.0373715,0.0440928,0.053723,0.0658358,0.0794894,0.0841597,0.0872841,0.0864296,0.0840193,0.0827222,0.0807636,0.0802171,0.0792267,0.0773143,0.0758208,Mt,
