global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:51-07:00",Global,global-mean-surface-temperature,0.0404867,0.0490077,0.157376,0.140001,0.303502,0.380712,0.478066,0.600421,0.722595,0.822563,0.925191,1.02967,1.1348,1.24091,1.3485,1.45732,1.5677,1.67747,1.78677,1.89635,2.00694,2.11709,2.22654,2.33445,2.44115,degreesC,
