total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:51-07:00",Global,forcing-total,0.624827,0.768642,1.13497,1.34248,1.70476,1.77244,2.12102,2.47602,2.79163,3.00198,3.2876,3.572,3.85948,4.15263,4.44796,4.74598,5.04645,5.33849,5.62841,5.91866,6.21047,6.49533,6.7764,7.0482,7.3154,W/m^2,
