total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-14-6T08:08:25-07:00",Global,forcing-total,0.673587,0.818368,1.18542,1.39026,1.75272,1.82542,2.18125,2.54527,2.87192,3.09115,3.38245,3.67239,3.9644,4.26178,4.56098,4.86219,5.16641,5.46198,5.75566,6.05007,6.34515,6.63316,6.91745,7.19201,7.46275,W/m^2,
