total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:51-07:00",Global,forcing-total,0.624827,0.768642,1.13497,1.34248,1.70476,1.77244,2.12102,2.47602,2.79169,3.00075,3.28448,3.56665,3.85113,4.14115,4.43173,4.72515,5.02141,5.30866,5.59411,5.87843,6.16331,6.44171,6.71712,6.9837,7.24727,W/m^2,
