global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:51-07:00",Global,global-mean-surface-temperature,0.0404867,0.0490077,0.157376,0.140001,0.303502,0.380712,0.478066,0.600421,0.722632,0.822461,0.924674,1.02865,1.13299,1.23823,1.34462,1.45199,1.56098,1.66921,1.77703,1.88492,1.99345,2.10138,2.20872,2.31456,2.41949,degreesC,
