global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-14-6T08:08:29-07:00",Global,global-mean-surface-temperature,0.309692,0.323044,0.458669,0.435222,0.624352,0.722924,0.827815,0.958379,1.08394,1.19114,1.30578,1.42496,1.54688,1.67148,1.79855,1.92731,2.05787,2.18839,2.31873,2.44921,2.58005,2.7102,2.83937,2.9666,3.09191,degreesC,
