LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:44-07:00",Africa_Eastern,All LandLeaf,16.96290340788599,19.766772628866008,21.66765397885925,97.5898358198072,91.94537297658782,89.37241945731033,85.10251876079367,148.97142288459588,194.1252725203399,228.19761299814223,253.21621218994372,205.49077423946125,180.83149362800026,159.2267124731447,131.97876232690882,107.72195375408704,87.62633186654685,70.71097564920704,52.994753328208304,41.46318441467694,32.6767647330887,24.730365962470657,18.44149040696739,11.5954461103263,6.242732824833069,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Africa_Northern,All LandLeaf,-8.83002972082367,-6.7841780120134505,-6.243885534645335,0.007970996171604572,3.921505059832513,4.629535488973686,4.325266147047437,15.898588643787361,10.433928703197465,23.519275867914928,12.796240094960446,8.338024722551095,4.971430239786774,3.051694270913371,0.3796393263240851,-1.4432754515799002,-2.905950032288275,-3.3431210450655375,-3.452968287398132,-4.086481176134637,-5.611643278937481,-6.52788092326126,-6.642847412483175,-4.96841330114618,-3.5301490679571628,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Africa_Southern,All LandLeaf,-3.3446443165049207,6.110444287725463,13.394173658503156,14.801264845628355,14.76348987339169,14.696884056148352,122.4133040618164,190.0343660668148,71.28351842130844,125.69038676709067,131.4822206610297,106.13368567965881,121.51409176026962,128.89323585055342,123.51920167911817,113.06673861414217,102.98842412358964,89.03550845518575,76.68761733661222,68.83895067935428,57.14280262114236,40.31765621781568,24.66431654701758,6.594266333497095,4.5382278249581605,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Africa_Western,All LandLeaf,27.40537537713656,38.03437986522047,46.031963233582,110.61185990911807,107.6536936040059,105.17001822191037,164.40512244157003,228.66786472913304,149.00480745615656,428.51531415243295,424.3993513403644,447.7346088728495,348.7353732250185,315.6955110461178,283.8300227702738,282.1961924401693,259.7643295440851,247.15181134988654,215.04317877134432,204.03206838243042,198.11630380106152,166.85076290125122,134.04176183865235,100.79719171431996,63.717087205772934,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Argentina,All LandLeaf,-9.392437094236088,-30.987814191935293,-40.96145742512953,12.957901779574144,22.723499877200307,27.23899525197315,52.17093570832223,58.82762081787273,33.76661833529539,11.469262122483249,22.780066334065292,19.713795680136027,21.006644526809776,19.955911526947318,16.27529080078715,13.04664380993165,7.473801367294084,5.202222665025127,2.0203788751081593,1.084483423913448,0.7351608793882696,-0.09599644635833468,-1.0058383969073494,-1.9284733384716204,-2.6565338851509326,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Australia_NZ,All LandLeaf,0.7811604220627899,0.9355683944863539,1.9279847910103234,24.801292048114423,17.640557572705823,14.103475927435015,-0.05873586251152557,17.676005717317718,-15.966274799660223,8.629696313002013,14.464386540490198,21.09128375580134,26.778416442530364,33.79761464196213,33.44336593748596,32.672719114485616,31.211333868157507,28.700599233406155,27.788531414217534,28.217174388327912,28.575231528580062,27.60850335824138,24.991336317025844,19.73005666117601,15.837099949587923,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Brazil,All LandLeaf,208.78042263462308,213.79414754702478,218.53212389380235,149.4459915469266,159.32130702130922,166.16892451527207,174.65817401015693,509.496715759119,125.73044668466221,101.71602307888492,121.41214083695165,112.58251801073999,132.46854614865472,168.34191054099279,153.4045492769235,139.174860068825,102.99339515035949,88.16331691056378,72.85536111211617,69.42167606199577,65.03200757173835,30.141488019214023,26.37933434450597,14.690424796386997,5.0654598383895335,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Canada,All LandLeaf,61.3272267891519,69.04110121786883,75.25803513919368,71.64177402548471,73.29160338772182,74.62289320024325,-72.0117633504604,-45.97001118055513,-34.027113214831296,6.85704254050907,30.167958820901518,63.531081724593086,105.87212284351995,142.50994441891643,155.03284915121938,142.59473460494536,129.44127914677122,123.21307243262352,114.22896039225775,109.8194747087755,102.23111748832001,90.22278468166766,76.61966847062297,61.06003460704167,47.57295427613873,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Central America and Caribbean,All LandLeaf,21.835561099230635,21.103485537800385,21.05122502100541,14.025103212736221,14.327946612091175,14.561378715876497,13.023429630450067,11.062625109113345,5.787256228338626,31.438722723358488,24.792567832963872,24.488001335384563,23.460066494789757,21.44807092054699,16.12273391086409,12.75487748682441,5.60602350655882,5.218548828891022,1.5199777096568132,0.066103978671276,-0.6149500182084674,-2.008979857124318,-2.926425783047797,-3.6415880197564223,-4.116844483316423,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Central Asia,All LandLeaf,33.42462548953611,23.56501911420208,15.076196137781158,4.331172569562674,-10.206673538853916,-18.291753702996903,83.86599377363832,-10.003155223826797,-33.318756900526175,-13.396895757806314,-5.177365346839434,0.23239089292022116,3.1196122403255733,5.192005732886686,6.141001821066544,7.6125285679604024,7.567647608773964,7.612789980607895,7.3096387455780105,6.342943057073779,5.600469366393952,4.93170018421536,4.219577138649517,3.435550427012149,2.6248699654073557,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",China,All LandLeaf,261.061957343642,284.3407505568378,297.6887709057147,130.05705322358,104.92841363156226,87.76012533926269,246.71020516947834,263.9554993064516,97.2484838171838,79.54510270148624,44.147550440606615,26.629243433171816,5.651333649653211,5.462000278012768,-2.7924864186025222,-12.074339738463214,-16.692742658470035,-21.8015120577245,-28.928278492321404,-33.51146751334337,-36.44387981807646,-38.56289245255198,-37.86862360135542,-36.71712420385107,-36.31342484863149,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Colombia,All LandLeaf,-8.030329429835552,-0.3802011194596125,3.660966084345167,-1.4891124143730001,-5.974853491314001,-8.60536640493559,-6.338858277385496,20.841211724715237,-0.49677515902008046,8.985777266228821,6.914708150678149,11.527246838116014,14.05387433301836,14.04910213661109,11.374591146814094,9.806644865555928,6.515221281573611,4.705531704496478,3.3879439133460947,2.4889886731646316,1.6962149615712256,0.6874451464852149,-0.18286539255395282,-0.7964299840418103,-0.9774569868248875,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",EU-12,All LandLeaf,-8.784977076972424,-16.492834474151106,-20.204800399404796,-18.064764687122462,-18.81715963950377,-20.313159747873353,-19.049961203503265,2.6831926014769767,-15.337836838208723,-8.836987427599864,-11.413695612546531,-12.555803198397507,-13.013669518302725,-11.278373028820711,-9.23374657954496,-5.625418858122503,-2.4002359377234637,0.0276447648093502,1.4703130884093798,3.144275907963144,4.8740644339867565,5.410285907127584,6.009516642092516,5.4732004036108135,5.887172627658109,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",EU-15,All LandLeaf,33.31003396392002,33.23550043078658,36.96525360528287,-63.256450763602196,-69.56261626918844,-72.50461704994319,-39.66306072474294,-43.710897253643004,-24.27016890840331,43.22369374616144,19.063971558543788,21.203061413015877,37.50614526669161,65.40670033282107,64.80078217631242,56.614826508092214,44.985852143700576,37.84486752829379,28.729680836701295,24.767219397940746,21.87755313207887,20.274585150002665,16.59395227305515,11.378336979516693,6.027094199153827,MtC/yr,
"Reference,date=2025-20-6T13:04:44-07:00",Europe_Eastern,All LandLeaf,6.07995185450791,2.3343481587900947,0.3254255293088486,-14.409826998483487,-27.22989239121521,-35.389852470570005,-23.52150943752343,-7.2125032295382345,-12.799630434109003,-8.433746439071891,2.734695142283213,7.8344682434130535,19.160240073875528,22.494794172419304,21.391315692740346,17.609815155940243,14.157284203913873,20.75465789317625,12.947756008675485,9.77577596304107,9.193643255187492,8.350699091182236,7.576093876617445,6.697343086404959,5.320780154197685,MtC/yr,
