total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:44-07:00",Global,forcing-total,0.648287,0.793762,1.16108,1.36309,1.71876,1.79029,2.14681,2.51088,2.83657,3.05466,3.34631,3.63567,3.92754,4.22488,4.52434,4.82647,5.13105,5.42725,5.72139,6.01589,6.31196,6.60109,6.88647,7.16272,7.43448,W/m^2,
