global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:44-07:00",Global,global-mean-surface-temperature,0.698163,0.728498,0.933101,0.898578,1.17438,1.33866,1.48979,1.67195,1.84417,1.99588,2.16058,2.33545,2.51687,2.70405,2.89628,3.09183,3.29029,3.48953,3.68873,3.88817,4.08792,4.28665,4.48378,4.67815,4.86929,degreesC,
