meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Northern,Pastoral,Scavenging_Other,Beef,Beef,0.0012995,0.0020816,0.002156,0.002168,0.00238093,0.00278439,0.00316221,0.00357248,0.00402148,0.00449245,0.00494075,0.00537065,0.00573268,0.00603893,0.00628246,0.00645173,0.00657011,0.00666031,0.00671394,0.00673571,0.00672372,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Northern,Pastoral,Scavenging_Other,Dairy,Dairy,0.0094913,0.0191503,0.0205567,0.0195713,0.0187837,0.0167965,0.0152824,0.0138342,0.0127003,0.0119216,0.0114209,0.0111099,0.0109431,0.0107412,0.0105948,0.0105293,0.0105423,0.0105931,0.0106258,0.0106223,0.0106241,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Northern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0042107,0.0056526,0.0055712,0.005672,0.00628664,0.00735375,0.0084152,0.0095602,0.0107819,0.012045,0.0132658,0.0144358,0.0154648,0.0163652,0.0171264,0.0177406,0.018233,0.0186412,0.0189638,0.0192111,0.0193536,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FeedCrops,Beef,Beef,0.004352,0.0062509,0.0156883,0.0266501,0.0362204,0.0530879,0.0714438,0.0788674,0.0857904,0.0964302,0.110611,0.124008,0.13808,0.152711,0.166415,0.177801,0.185606,0.189303,0.189473,0.186955,0.183342,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FeedCrops,Dairy,Dairy,0.0209983,0.052934,0.0877263,0.118503,0.162648,0.240527,0.332449,0.368869,0.394851,0.433544,0.486814,0.534618,0.586371,0.640139,0.690436,0.731679,0.756801,0.763423,0.754683,0.734966,0.713008,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FeedCrops,Pork,Pork,0.0239048,0.0615946,0.100009,0.174065,0.20311,0.255992,0.319563,0.379498,0.443307,0.517739,0.603173,0.695095,0.793801,0.896629,1.00059,1.09969,1.18852,1.26285,1.32029,1.36182,1.39263,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FeedCrops,Poultry,Poultry,0.0766925,0.17117,0.237587,0.318612,0.362356,0.47015,0.587805,0.690412,0.796707,0.915713,1.04746,1.17542,1.30621,1.4399,1.57253,1.69843,1.80784,1.89492,1.95737,1.99632,2.01963,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Beef,Beef,0.0022417,0.0020812,0.0057191,0.0106045,0.0109247,0.0122495,0.0145923,0.0175833,0.0208974,0.0244627,0.0282427,0.0321367,0.0361512,0.0402572,0.0442914,0.0482967,0.0521254,0.0557085,0.0590472,0.0621367,0.0649569,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.0127571,0.0215429,0.0386047,0.056133,0.0581058,0.0655457,0.0804787,0.0982888,0.115404,0.132089,0.149195,0.166082,0.18375,0.201667,0.219286,0.236911,0.253169,0.267512,0.280022,0.290871,0.300894,Mt,
"Reference,date=2025-20-6T13:04:46-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Pork,Pork,0.0902428,0.15726,0.220253,0.328577,0.355236,0.414819,0.494009,0.586676,0.691311,0.808055,0.935824,1.07936,1.23362,1.39356,1.55648,1.71862,1.87392,2.0184,2.14913,2.26534,2.36514,Mt,
