CO2 emissions by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Eastern,7.295483560999993,13.260946289699994,18.602741163199997,22.56931043290001,27.11000689245512,29.50455971726653,34.346499703491254,40.951994754078456,51.69900133359513,65.00676643522704,81.76882370899742,104.6396616606397,131.84126542501187,163.41740061803574,201.50829042523517,244.26012814628226,291.7618293061552,342.9033672046347,396.837138405906,451.58709382310303,507.17887980249367,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Northern,68.60300195497999,112.05436134492999,132.18570284868863,148.1224136671309,155.17494215067777,171.3968392082461,193.13456851916328,217.6112496797013,247.5457252139641,283.5497382187163,322.19484199379156,363.3217116032224,403.1087378114995,438.797149608127,472.87448989251413,503.0804817855991,530.6605031969185,562.1565086276564,591.683779969699,619.695031631496,647.6118562983103,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Southern,12.120388689199995,13.749306008370006,16.3623116425,23.772764926810403,22.907595776221957,24.03037433861043,27.03794762220215,32.850111617805375,40.43232684351869,50.92059484321461,65.69384952627635,85.46184409068567,111.05147888162227,141.75833128919126,180.17097085385163,227.14940646356035,281.3752278520866,339.00905295896064,395.8643567902576,447.7523768302312,499.95020795485163,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Africa_Western,31.33745365465,33.95795775113,37.93934466712,51.06955264838,49.66384124502083,52.54431779540737,59.9848593828553,74.00903675259326,94.54632477771172,121.08898585059895,155.43914886277238,201.7568975121134,260.7138939058556,333.5493873320674,425.2473584232137,534.328481471183,659.4778740340114,796.6854984238706,943.2098055475809,1097.4559762461186,1257.6797517944083,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Argentina,30.308960432399996,42.68001594299999,52.00970483319998,56.06184996849996,51.71285034324312,55.487464992413905,57.293873900475205,58.43394810209621,59.732004377794546,61.36806467346173,63.37446651156316,65.88618620866355,68.5077100499485,71.26426411689862,74.42578313263299,77.49825840390871,80.37576116745959,83.03252492195068,85.22476469151025,86.75801375077675,88.00627484452592,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Australia_NZ,84.05327,117.30899060599992,123.981286757,122.16262248299998,125.64491288748856,127.74710211288728,127.60876147851809,125.66902696015302,124.4299786713709,126.82904931660207,127.95120673020936,130.17900705681117,134.02844676880449,138.85850863607192,145.00305502668516,150.64497603764076,154.42942578453338,159.2853879302399,162.99425519201932,166.3917818333262,169.772254320437,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Brazil,60.664637780160035,99.0518127411,117.1850072537,138.99100216449997,129.21872350692013,132.4780111292446,132.8195239264568,135.71594435305008,139.71268529400808,150.53847374273082,162.9919197923947,180.5737512838105,200.67395841957872,221.4523123710592,242.06349165196022,262.9733680937649,282.6222801894688,299.87368047408586,314.0150423146054,325.6471415163665,335.3983745314346,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Canada,122.86457417100004,160.8222097739999,156.04468590400003,164.57962042699998,173.05191478400005,173.91198891841952,171.7875504042027,168.5942461851988,166.0353657633775,165.38202143327257,163.68004937132778,161.71683154987198,161.65887080337114,162.10893149333327,167.92087698801953,174.12772785944054,178.0242686380032,181.98590220451777,185.07253879068566,187.90239380847885,190.40028486276563,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Central America and Caribbean,28.98625047339299,47.152772958630024,53.58207792911997,56.81628278117,55.903184133670024,61.26921432731994,64.81890003830998,68.60044109163,72.52319338401014,77.03340761801003,82.49190226261996,89.30480224879396,96.411690422478,103.75827444561003,111.34297921887,118.62361529119303,124.82587001769055,130.39763200264082,135.51367586975113,140.02276848920994,144.14964957286287,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Central Asia,157.78063858699997,111.53121045150002,131.20135703079995,147.78134466390006,161.00792260855908,181.6996420408729,200.31362319982688,215.1171121279246,225.64280579728654,235.41725597512175,244.6818669792175,255.9108035892145,268.09970686936936,276.9635649800613,287.6222173038444,296.97765072300905,301.29965589523454,306.93360795559005,311.68536687944834,318.02194480773153,322.92631035934903,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",China,704.3123427415402,1834.716862469301,2646.827725600902,3044.8230676315993,3578.855309687702,3914.8755460574,4152.567521447018,4291.660141190809,4340.86356769959,4316.675489477404,4220.09990883642,4108.5751124412645,3986.174089719334,3867.9542360035784,3758.616345739751,3612.898759306808,3356.2230152569737,3111.430180758067,2874.704744704556,2662.2324057184533,2467.998227879633,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",Colombia,15.573640277600001,17.907558157999993,21.70538573900001,26.053883455000005,26.066288697799994,31.144561804680023,33.970431455379995,37.41086021333998,42.216754838370015,48.045352078710025,53.65961662675999,59.89543333456399,66.22000415663703,72.08155511131302,77.22418452871301,81.64139952585136,84.88449467141926,86.95412263655966,88.25764453749122,88.89821444069707,89.16783622132758,MTC,
"Reference,date=2025-8-6T12:58:36-07:00",EU-12,280.6286267525,210.05947974800006,205.6861034940999,188.3857167420999,205.8466044579374,217.0957380539334,224.91030927645843,229.22475531992117,229.50209733088582,231.09495843660784,229.97274291559933,229.35145234454802,229.0094580963429,227.03103839329566,225.73880525859119,222.803974740278,215.15172719699657,208.2334279079859,200.17251258281902,192.42772331720795,185.1127089210402,MTC,
