total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:35-07:00",Global,forcing-total,0.673587,0.818368,1.18542,1.39026,1.75272,1.82542,2.18125,2.54527,2.872,3.09255,3.38597,3.67737,3.97118,4.27067,4.57174,4.87532,5.18128,5.47899,5.77481,6.07081,6.36677,6.65598,6.94201,7.21875,7.49132,W/m^2,
