ag production by subsector (land use region)
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_IRR_hi,9.621E-4,0.0014839,0.00213431,0.0027956,0.00350973,0.00312139,0.00217575,0.0013412,0.00127656,0.00163221,0.0022149,0.00315811,0.00435105,0.00563773,0.00681259,0.00785729,0.00849538,0.00887159,0.0089246,0.00878184,0.0085894,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_IRR_lo,6.414E-4,9.893E-4,0.00142287,0.0018637,0.00298862,0.00383357,0.00503349,0.00577004,0.00586367,0.0057091,0.00525863,0.0046125,0.00377324,0.00288117,0.00204671,0.00139455,9.26463E-4,6.18097E-4,4.24555E-4,3.05055E-4,2.25028E-4,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_RFD_hi,0.322329,0.497141,0.715022,0.936578,1.38281,1.56308,1.63153,1.52093,1.6581,2.03626,2.46213,2.87237,3.22858,3.51283,3.70126,3.87227,3.92678,3.9359,3.8534,3.71699,3.57945,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstE,Corn,CornC4_AfrCstE_RFD_lo,0.214886,0.331428,0.476682,0.624386,0.872034,1.02505,1.245,1.42706,1.45354,1.37191,1.2093,0.973876,0.751051,0.562633,0.413694,0.30575,0.229988,0.177986,0.144012,0.122891,0.106953,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_IRR_hi,0.0072351,0.011159,0.0160496,0.0210227,0.0268906,0.0229756,0.0112736,0.00407682,0.00307625,0.003122,0.00427117,0.0111763,0.0294726,0.0632166,0.108145,0.151658,0.18534,0.229424,0.259941,0.272108,0.282665,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_IRR_lo,0.0048234,0.0074393,0.0106997,0.0140151,0.0276909,0.0467029,0.0801655,0.111335,0.136684,0.145227,0.148304,0.141304,0.125339,0.0960577,0.0602062,0.0303564,0.0122317,0.00389497,0.00128347,5.17637E-4,2.24128E-4,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_RFD_hi,0.0053208,0.0082065,0.0118032,0.0154605,0.0314248,0.0450798,0.0680803,0.0916892,0.150039,0.205767,0.261357,0.297069,0.315443,0.316618,0.313783,0.309449,0.305229,0.323428,0.335703,0.332034,0.327814,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_AfrCstNE,Corn,CornC4_AfrCstNE_RFD_lo,0.0035472,0.005471,0.0078688,0.010307,0.018067,0.0269488,0.0423388,0.0616767,0.0643137,0.0517762,0.0340718,0.0151121,0.00601557,0.00243311,9.75505E-4,4.55708E-4,2.40621E-4,1.20068E-4,6.69533E-5,4.82524E-5,3.70674E-5,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_CongoR,Corn,CornC4_CongoR_RFD_hi,0.0402862,0.062135,0.0893668,0.117058,0.214808,0.298062,0.346659,0.408624,0.577045,0.947654,1.4144,1.72195,1.93794,2.07708,2.19565,2.15611,2.1005,1.98515,1.85566,1.79057,1.72671,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_CongoR,Corn,CornC4_CongoR_RFD_lo,0.0268575,0.0414233,0.0595778,0.0780386,0.123923,0.157793,0.206009,0.286324,0.31804,0.267586,0.168498,0.0687664,0.0238261,0.00770979,0.00228159,0.00103328,5.14902E-4,3.30589E-4,2.51923E-4,1.8306E-4,1.42042E-4,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_IRR_hi,0.0012735,0.0019642,0.00282504,0.0037004,0.00498598,0.00520516,0.00405774,0.00297438,0.00318447,0.00458589,0.00732449,0.0132644,0.0216131,0.028888,0.0346487,0.0358503,0.0354123,0.0329368,0.0295626,0.0282127,0.0266424,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_IRR_lo,8.49E-4,0.0013095,0.0018834,0.0024669,0.00425591,0.00589565,0.00838499,0.0120865,0.0147367,0.0163081,0.0164742,0.0133522,0.00902614,0.00521009,0.00261954,0.00137049,7.37781E-4,4.45497E-4,2.96369E-4,1.9719E-4,1.38259E-4,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_RFD_hi,6.715E-4,0.0010357,0.00148958,0.0019512,0.00297055,0.00359138,0.00380984,0.00418264,0.00527749,0.00718545,0.00946202,0.0119766,0.01438,0.0160233,0.0174098,0.0172676,0.0166651,0.0152754,0.0135441,0.0127863,0.0119545,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_LChad,Corn,CornC4_LChad_RFD_lo,4.477E-4,6.905E-4,9.93051E-4,0.0013008,0.00193236,0.0023419,0.00288592,0.00375376,0.00417092,0.00404018,0.0034948,0.00245714,0.00158519,9.98513E-4,6.08085E-4,4.06034E-4,2.85448E-4,2.24947E-4,1.93654E-4,1.67348E-4,1.49608E-4,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_Madagascar,Corn,CornC4_Madagascar_RFD_hi,0.0624974,0.0963922,0.138638,0.181596,0.21507,0.177343,0.167968,0.213273,0.297745,0.491699,0.7852,1.13339,1.50108,1.714,1.88027,1.88147,1.8151,1.72906,1.59378,1.49078,1.38494,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_Madagascar,Corn,CornC4_Madagascar_RFD_lo,0.0416649,0.0642615,0.0924252,0.121064,0.15058,0.153261,0.175008,0.268912,0.357766,0.430875,0.449804,0.34421,0.232778,0.150394,0.0931041,0.0622859,0.043646,0.0326451,0.0263953,0.0222038,0.0193254,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_IRR_hi,0.0701556,0.108204,0.155626,0.203848,0.0110757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_IRR_lo,0.0467704,0.0721359,0.103751,0.135899,0.0455564,3.58269E-9,3.55683E-9,3.52995E-9,3.47814E-9,3.37031E-9,3.24363E-9,3.01472E-9,2.82601E-9,2.64795E-9,2.48663E-9,2.34159E-9,2.19909E-9,2.08043E-9,1.96606E-9,1.9172E-9,1.87485E-9,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_RFD_hi,1.59208,2.45553,3.53172,4.62605,7.21272,7.72298,8.64727,8.58531,10.1138,12.8981,16.1685,19.254,21.8766,23.2878,23.986,24.1575,23.5694,22.7196,21.3285,20.4602,19.6031,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_NileR,Corn,CornC4_NileR_RFD_lo,1.06139,1.63702,2.35448,3.08403,4.46498,5.14257,6.52961,7.93546,8.35802,7.79467,6.62053,4.81534,3.30092,2.23542,1.49597,1.02982,0.738864,0.561979,0.459139,0.391039,0.341919,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_IRR_hi,0.0545891,0.0841949,0.121095,0.158617,0.18262,0.137909,0.109428,0.076815,0.082009,0.101691,0.135997,0.194859,0.269439,0.348272,0.417675,0.479126,0.515252,0.551155,0.569229,0.581579,0.591343,Mt,
"Reference,date=2025-8-6T12:58:35-07:00",Africa_Eastern,Corn,CornC4_RiftValley,Corn,CornC4_RiftValley_IRR_lo,0.0363927,0.0561299,0.0807299,0.105745,0.15536,0.190273,0.261839,0.322003,0.350914,0.347311,0.325456,0.281302,0.226502,0.168871,0.11691,0.0778293,0.0508122,0.0337307,0.0231951,0.0163739,0.0118361,Mt,
