meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FeedCrops,Dairy,Dairy,0.0209983,0.052934,0.0877263,0.118503,0.162752,0.241186,0.334857,0.372125,0.398304,0.43886,0.494832,0.546011,0.602343,0.658544,0.711441,0.754509,0.780863,0.788347,0.779857,0.759214,0.736308,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FeedCrops,Pork,Pork,0.0239048,0.0615946,0.100009,0.174065,0.203254,0.256153,0.31991,0.379845,0.443515,0.518205,0.604026,0.695742,0.794223,0.896031,0.998483,1.09722,1.18598,1.25962,1.31618,1.35687,1.38689,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FeedCrops,Poultry,Poultry,0.0766925,0.17117,0.237587,0.318612,0.362598,0.470747,0.589288,0.692235,0.79843,0.918535,1.0517,1.18127,1.31475,1.44926,1.58292,1.70848,1.81658,1.90333,1.96605,2.0072,2.03297,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Beef,Beef,0.0022417,0.0020812,0.0057191,0.0106045,0.0109003,0.0122218,0.0145635,0.0175519,0.0208662,0.0244092,0.0281605,0.0320617,0.0360848,0.0402166,0.0442769,0.0482664,0.0520692,0.0556395,0.0589627,0.0620576,0.0648889,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.0127571,0.0215429,0.0386047,0.056133,0.0579935,0.0654415,0.0804164,0.098295,0.115516,0.132268,0.149475,0.166772,0.184986,0.203546,0.222054,0.240087,0.256667,0.271447,0.284407,0.295643,0.306056,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Pork,Pork,0.0902428,0.15726,0.220253,0.328577,0.354942,0.41428,0.493107,0.585381,0.689724,0.805535,0.931992,1.07344,1.22492,1.38302,1.54422,1.70457,1.85839,2.00057,2.12866,2.24306,2.3411,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.156963,0.264038,0.319602,0.396068,0.401334,0.464097,0.543047,0.639846,0.745557,0.852774,0.960984,1.06961,1.18031,1.29337,1.40878,1.52328,1.63248,1.73667,1.83413,1.92467,2.00429,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0113047,0.0142949,0.0367827,0.0640296,0.0648147,0.0702041,0.0790291,0.0891464,0.0992508,0.109392,0.119325,0.128888,0.137794,0.146197,0.153863,0.16094,0.167442,0.173403,0.178908,0.184268,0.188841,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.0303686,0.0672139,0.113762,0.157173,0.159861,0.174216,0.202208,0.231322,0.254596,0.274674,0.2935,0.310692,0.327386,0.342956,0.357671,0.371089,0.38262,0.392185,0.40007,0.406983,0.412941,Mt,
"Reference,date=2025-8-5T10:31:11-07:00",Africa_Southern,Mixed,Scavenging_Other,Beef,Beef,9.457E-4,0.0011954,0.0030943,0.0053994,0.00558658,0.00574919,0.00600756,0.00627076,0.0065815,0.00696282,0.00741062,0.00786921,0.00840378,0.00893407,0.0094631,0.00998455,0.0104978,0.0110028,0.0114929,0.0119721,0.0124345,Mt,
