total climate forcing
scenario,region,forcing-total,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-14-6T08:08:23-07:00",Global,forcing-total,0.673587,0.818368,1.18542,1.39026,1.75272,1.82542,2.18125,2.54527,2.87192,3.09135,3.38394,3.67459,3.96777,4.26639,4.56671,4.86923,5.17451,5.47146,5.76687,6.06282,6.3589,6.64834,6.93381,7.20983,7.48155,W/m^2,
