global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T14:20:00-07:00",Global,global-mean-surface-temperature,0.698163,0.728498,0.933101,0.898578,1.17438,1.33866,1.48979,1.67195,1.84414,1.99579,2.16032,2.33477,2.51563,2.70223,2.89375,3.08843,3.28596,3.48422,3.68211,3.87964,4.0771,4.27343,4.46829,4.66049,4.84973,degreesC,
