meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.327787,0.386457,0.454235,0.519552,0.589221,0.665801,0.74799,0.836815,0.929245,1.02448,1.12073,1.21599,1.30798,1.39483,1.47494,1.54914,1.614,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0965435,0.112644,0.134171,0.156552,0.182377,0.210646,0.238586,0.268549,0.296862,0.319631,0.338756,0.354733,0.368574,0.382949,0.396501,0.408924,0.421861,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.699694,0.927642,1.22902,1.55479,1.93634,2.38134,2.86851,3.41029,3.96259,4.49698,4.9957,5.43604,5.81814,6.13403,6.36325,6.5186,6.62095,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.0384606,0.048102,0.0605023,0.073143,0.0875889,0.104878,0.124762,0.14737,0.171659,0.196984,0.222155,0.246312,0.268773,0.288973,0.306286,0.320563,0.332415,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.290137,0.328641,0.37006,0.416095,0.465948,0.515641,0.563623,0.610614,0.657577,0.700505,0.736969,0.7659,0.7898,0.809144,0.826046,0.835581,0.844137,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.49346,3.91781,4.40545,4.88257,5.35877,5.77709,6.16904,6.51751,6.88861,7.21978,7.46766,7.64533,7.74531,7.79039,7.81008,7.76836,7.70879,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.69142E-4,4.34509E-4,4.87519E-4,5.32362E-4,5.71602E-4,5.96345E-4,6.09077E-4,6.11683E-4,6.13904E-4,6.13616E-4,6.10758E-4,6.00254E-4,5.82359E-4,5.61691E-4,5.35983E-4,5.10475E-4,4.84834E-4,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FeedCrops,Poultry,Poultry,0.810732,1.69532,2.22038,2.85645,3.15885,3.6241,4.10771,4.62673,5.15708,5.67714,6.18157,6.6437,7.08921,7.48649,7.8287,8.12675,8.38163,8.60022,8.76806,8.89182,8.97679,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.044315,0.0577968,0.070656,0.0880967,0.0983072,0.112468,0.127701,0.144386,0.161695,0.178986,0.196194,0.212327,0.228501,0.243494,0.256829,0.2688,0.27933,0.288492,0.295915,0.301657,0.305944,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Beef,Beef,0.276185,0.430501,0.527792,0.611266,0.667598,0.770113,0.873372,0.988645,1.11595,1.24889,1.37508,1.50274,1.61271,1.70885,1.7912,1.85436,1.90725,1.94994,1.99027,2.01692,2.03727,Mt,
"Reference,date=2025-8-6T12:58:42-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Dairy,Dairy,2.51558,5.74963,6.81081,7.18609,7.85948,8.82699,9.8391,10.815,11.8744,12.8777,13.7833,14.638,15.3435,15.912,16.3116,16.542,16.6051,16.5567,16.5144,16.3832,16.1737,Mt,
