global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-5-6T16:31:34-07:00",Global,global-mean-surface-temperature,0.214113,0.228921,0.363544,0.342249,0.536796,0.644215,0.760415,0.904853,1.04805,1.17162,1.29993,1.43231,1.56679,1.70361,1.84302,1.98416,2.12808,2.27215,2.41602,2.56041,2.70551,2.85008,2.99437,3.13665,3.27778,degreesC,
