global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-5-6T16:31:35-07:00",Global,global-mean-surface-temperature,0.214113,0.228921,0.363544,0.342249,0.536796,0.644215,0.760415,0.904853,1.04804,1.17156,1.29985,1.43223,1.56676,1.70366,1.84317,1.98442,2.12847,2.27271,2.41677,2.5614,2.70675,2.8516,2.9962,3.13878,3.28018,degreesC,
