global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:44-07:00",Global,global-mean-surface-temperature,0.309692,0.323044,0.458669,0.435222,0.624352,0.722924,0.827815,0.958379,1.08394,1.19098,1.30524,1.42391,1.54509,1.6688,1.79486,1.9225,2.05184,2.18102,2.30976,2.43831,2.56713,2.69521,2.8224,2.94781,3.07158,degreesC,
