global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:35-07:00",Global,global-mean-surface-temperature,0.698163,0.728498,0.933101,0.898578,1.17438,1.33866,1.48979,1.67195,1.84417,1.99602,2.16092,2.33579,2.51693,2.70356,2.89493,3.08941,3.28677,3.48483,3.68286,3.88109,4.07953,4.27688,4.47262,4.66558,4.85541,degreesC,
