meat and dairy production by tech
scenario,region,subsector,technology,output,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FeedCrops,Beef,Beef,0.0123841,0.0184554,0.0255638,0.0384381,0.0636813,0.088616,0.133508,0.173218,0.207517,0.242206,0.280708,0.306,0.335211,0.359545,0.37516,0.384219,0.388691,0.384669,0.379251,0.373643,0.369917,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FeedCrops,Dairy,Dairy,0.223711,0.331765,0.415734,0.460871,0.697683,0.87532,1.17174,1.38256,1.53489,1.68253,1.85763,1.95949,2.10246,2.22843,2.31427,2.36745,2.39726,2.37859,2.35426,2.33087,2.3185,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FeedCrops,Pork,Pork,0.0199811,0.0340869,0.0479256,0.0631631,0.079257,0.094869,0.117983,0.140141,0.16164,0.183775,0.207303,0.227887,0.250203,0.27043,0.288388,0.304295,0.318086,0.326789,0.332763,0.336845,0.340787,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FeedCrops,Poultry,Poultry,0.171982,0.171075,0.233658,0.320841,0.389429,0.459198,0.562266,0.672115,0.785852,0.907073,1.03801,1.1671,1.30574,1.44162,1.57174,1.69393,1.80609,1.90332,1.98829,2.06083,2.12555,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.004639,0.0079984,0.0102357,0.0097769,0.012464,0.0150716,0.0187523,0.0223927,0.0263016,0.0307602,0.0359017,0.0411667,0.04715,0.0533323,0.0593977,0.0652185,0.0706697,0.0753449,0.0795247,0.0831672,0.0864401,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FodderHerb_Residue,Beef,Beef,0.0102537,0.0260894,0.0412998,0.0712015,0.0848415,0.10214,0.133402,0.174029,0.222689,0.278346,0.340822,0.408196,0.480546,0.556552,0.631589,0.705216,0.776431,0.845333,0.911693,0.973335,1.02965,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FodderHerb_Residue,Dairy,Dairy,0.908659,1.79915,2.36671,2.7535,2.97195,3.21288,3.74854,4.49042,5.33874,6.25947,7.28466,8.42258,9.69682,11.0851,12.5127,13.955,15.3875,16.8113,18.2222,19.5728,20.8251,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FodderHerb_Residue,Pork,Pork,0.0819887,0.107269,0.126895,0.142714,0.148777,0.158954,0.177651,0.202455,0.2319,0.263638,0.297201,0.335101,0.375172,0.416304,0.459106,0.502934,0.54705,0.590344,0.631322,0.668915,0.703253,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.241393,0.284119,0.329694,0.423789,0.473131,0.539052,0.632683,0.749571,0.883864,1.03182,1.19134,1.37345,1.56459,1.76522,1.97357,2.18418,2.39065,2.60045,2.79895,2.97889,3.13774,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.006259,0.0134626,0.0196109,0.0214391,0.0258131,0.0306544,0.0370687,0.0440351,0.0521469,0.061641,0.0725452,0.0850319,0.0988406,0.113727,0.129113,0.144555,0.159565,0.17399,0.187405,0.199375,0.209864,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Beef,Beef,0.0849829,0.167223,0.251046,0.4115,0.442038,0.47936,0.541898,0.615288,0.687084,0.755136,0.819188,0.877839,0.932958,0.980519,1.02458,1.06577,1.10449,1.14443,1.18175,1.21635,1.2489,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Pasture_FodderGrass,Dairy,Dairy,2.45641,4.62136,6.03198,6.96381,6.76623,6.58635,6.65973,6.95567,7.22958,7.46497,7.70767,7.9806,8.30057,8.61683,8.96073,9.31343,9.66724,10.051,10.4301,10.8002,11.1534,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.185966,0.366499,0.510336,0.533611,0.631364,0.732295,0.847324,0.957688,1.07464,1.20154,1.33647,1.48267,1.63617,1.79089,1.94939,2.10727,2.26075,2.41398,2.55877,2.6916,2.81184,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Scavenging_Other,Beef,Beef,0.0056677,0.011149,0.016734,0.02743,0.0306023,0.0318582,0.0357068,0.0403813,0.0461435,0.0528549,0.0605077,0.06904,0.0781423,0.0871961,0.0960374,0.104426,0.112924,0.121029,0.129081,0.136785,0.143874,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Scavenging_Other,Dairy,Dairy,0.189169,0.35511,0.462481,0.532775,0.490871,0.427825,0.417968,0.433014,0.462924,0.501464,0.549152,0.612413,0.6844,0.758423,0.835411,0.912091,0.99449,1.077,1.16098,1.24297,1.3184,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0219065,0.0431595,0.0601008,0.0629144,0.0792724,0.0983887,0.122903,0.147988,0.176841,0.211241,0.251014,0.296538,0.345714,0.397269,0.448783,0.498435,0.544695,0.586475,0.622481,0.652212,0.676678,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.789637,1.1224,1.23967,1.49336,1.63999,1.79295,1.99756,2.23083,2.45626,2.65623,2.82099,2.97926,3.10345,3.19052,3.27162,3.34623,3.41738,3.50103,3.5723,3.63358,3.68832,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,6.1079,10.6697,10.8832,9.74697,12.0703,14.5666,17.4125,20.2804,23.1887,26.052,28.7377,31.3743,33.7054,35.6095,37.2785,38.6917,39.8587,40.9136,41.6469,42.149,42.5123,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.200072,0.328488,0.346608,0.27254,0.327927,0.387163,0.456165,0.522648,0.593708,0.671668,0.754983,0.845162,0.938981,1.03305,1.12813,1.22172,1.31163,1.40006,1.48231,1.55661,1.62307,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Beef,Beef,0.0415631,0.0590743,0.065243,0.078597,0.0959247,0.110588,0.132424,0.156242,0.184334,0.215798,0.248999,0.286986,0.323804,0.357513,0.389002,0.417424,0.445095,0.470794,0.493319,0.512243,0.527572,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Scavenging_Other,Dairy,Dairy,0.321377,0.561478,0.572911,0.512998,0.694606,0.915189,1.2056,1.52265,1.90007,2.34505,2.84228,3.40286,3.97037,4.51511,5.01772,5.46205,5.84652,6.1589,6.37562,6.50973,6.58549,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Eastern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0222303,0.0365081,0.0384952,0.0302598,0.0384405,0.0481414,0.0606631,0.0735054,0.088302,0.105978,0.126407,0.149761,0.174867,0.201073,0.227119,0.252094,0.275218,0.295984,0.313705,0.328186,0.34,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FeedCrops,Beef,Beef,0.100454,0.165636,0.214497,0.262171,0.290753,0.327268,0.367733,0.414812,0.464441,0.513913,0.562936,0.607292,0.651392,0.691993,0.724904,0.75303,0.776839,0.794082,0.805737,0.815317,0.820277,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FeedCrops,Dairy,Dairy,0.956966,2.20216,2.76867,3.09828,3.50391,3.8909,4.35833,4.83073,5.2795,5.6814,6.05846,6.37006,6.67945,6.93913,7.11207,7.2237,7.28194,7.26727,7.19257,7.11159,6.98293,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FeedCrops,Pork,Pork,0.0010405,8.75651E-4,4.68702E-4,3.41093E-4,3.68762E-4,4.33354E-4,4.86946E-4,5.34792E-4,5.78058E-4,6.08284E-4,6.26188E-4,6.31894E-4,6.32728E-4,6.28905E-4,6.20435E-4,6.05896E-4,5.85132E-4,5.56664E-4,5.23467E-4,4.93303E-4,4.61652E-4,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FeedCrops,Poultry,Poultry,0.810732,1.69532,2.22038,2.85645,3.15569,3.60565,4.07541,4.58762,5.11004,5.62244,6.11954,6.56765,6.99303,7.37093,7.68837,7.96742,8.2095,8.40692,8.55541,8.67449,8.75215,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FeedCrops,SheepGoat,SheepGoat,0.044315,0.0577968,0.070656,0.0880967,0.0981641,0.111609,0.126224,0.142443,0.159237,0.175932,0.192482,0.20787,0.223142,0.237181,0.249215,0.259884,0.269284,0.277034,0.2832,0.288416,0.292007,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Beef,Beef,0.276185,0.430501,0.527792,0.611266,0.66888,0.774213,0.880686,1.00271,1.13659,1.2765,1.41376,1.54616,1.66407,1.77065,1.86243,1.94174,2.00836,2.06632,2.11387,2.14816,2.16843,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Dairy,Dairy,2.51558,5.74963,6.81081,7.18609,7.89213,8.87008,9.91626,10.94,12.011,13.0504,13.9996,14.8706,15.567,16.1167,16.5097,16.738,16.8123,16.7888,16.6628,16.435,16.0511,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Pork,Pork,0.00237831,0.00262705,0.0012497,0.00102318,0.0010914,0.001318,0.00149689,0.00165378,0.00180287,0.00191689,0.00198466,0.00201866,0.00201657,0.00199656,0.00196606,0.00191332,0.00183798,0.00174478,0.00163924,0.00153835,0.00143137,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FodderHerb_Residue,Poultry,Poultry,0.430095,0.688012,0.750486,0.92537,1.00856,1.18936,1.36052,1.54261,1.73519,1.93167,2.11731,2.29462,2.43985,2.56475,2.67544,2.77048,2.84869,2.92382,2.98869,3.03303,3.06092,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,FodderHerb_Residue,SheepGoat,SheepGoat,0.111004,0.146252,0.168621,0.198268,0.219271,0.254749,0.291116,0.331101,0.37382,0.417887,0.461171,0.503101,0.541428,0.576031,0.606676,0.633553,0.656634,0.677259,0.694588,0.707815,0.716412,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Pasture_FodderGrass,Beef,Beef,0.220279,0.349131,0.434779,0.511619,0.555817,0.637621,0.714681,0.798877,0.891404,0.988367,1.08253,1.17315,1.25122,1.31915,1.37859,1.42784,1.46848,1.49843,1.51738,1.5301,1.53561,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Pasture_FodderGrass,Dairy,Dairy,0.929028,1.49661,1.80277,1.93533,2.07553,2.25624,2.42414,2.55874,2.71336,2.86845,3.0065,3.13432,3.22244,3.27717,3.31415,3.31626,3.293,3.23716,3.15387,3.0665,2.96126,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Pasture_FodderGrass,SheepGoat,SheepGoat,0.194726,0.256092,0.300311,0.359374,0.396362,0.459191,0.521774,0.589015,0.660751,0.734789,0.807132,0.877119,0.940186,0.996156,1.04607,1.08905,1.12565,1.15647,1.18038,1.19842,1.20954,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Scavenging_Other,Beef,Beef,0.0314865,0.0501462,0.0626591,0.074055,0.0815792,0.0960162,0.109998,0.125492,0.142564,0.160624,0.178109,0.194769,0.209032,0.221506,0.231924,0.240117,0.246251,0.25097,0.254025,0.255555,0.255244,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Scavenging_Other,Dairy,Dairy,0.234126,0.50143,0.60461,0.650428,0.693081,0.748415,0.795638,0.824983,0.873887,0.927595,0.970331,1.00565,1.02141,1.02414,1.01528,0.987615,0.947461,0.90166,0.852259,0.801955,0.744069,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Mixed,Scavenging_Other,SheepGoat,SheepGoat,0.0389741,0.0511841,0.0600255,0.071895,0.0797485,0.0934152,0.107193,0.122155,0.138203,0.154879,0.171157,0.18685,0.200931,0.213455,0.224403,0.233629,0.241197,0.247678,0.252732,0.256294,0.258061,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Pasture_FodderGrass,Beef,Beef,0.0247934,0.039684,0.0408128,0.0416602,0.0452535,0.052035,0.0581993,0.0647696,0.0720014,0.0796054,0.0869384,0.0939751,0.0999065,0.104959,0.109402,0.112969,0.11584,0.117729,0.118628,0.119164,0.119252,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Pasture_FodderGrass,Dairy,Dairy,0.180564,0.364125,0.389708,0.372593,0.388839,0.402064,0.412674,0.418662,0.423022,0.427879,0.435301,0.444958,0.453495,0.45898,0.467075,0.475494,0.485615,0.489476,0.488193,0.488946,0.491851,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Pasture_FodderGrass,SheepGoat,SheepGoat,0.037702,0.0506165,0.0499579,0.0513519,0.0566653,0.0658716,0.0749344,0.0846091,0.09495,0.105655,0.116086,0.12618,0.135184,0.143126,0.150218,0.156264,0.161362,0.165598,0.168797,0.171183,0.172619,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Scavenging_Other,Beef,Beef,0.0012995,0.0020816,0.002156,0.002168,0.00238612,0.00281071,0.00320904,0.00364083,0.00411668,0.00462097,0.00510598,0.00556678,0.00595342,0.00628507,0.00656339,0.00677557,0.00692998,0.0070357,0.00708696,0.00710439,0.00707922,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Scavenging_Other,Dairy,Dairy,0.0094913,0.0191503,0.0205567,0.0195713,0.0188905,0.0170118,0.0155172,0.0141082,0.0130346,0.0123101,0.0118919,0.0116491,0.0114986,0.0113262,0.011229,0.0111533,0.0111436,0.0110442,0.0109121,0.0107663,0.0105591,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Northern,Pastoral,Scavenging_Other,SheepGoat,SheepGoat,0.0042107,0.0056526,0.0055712,0.005672,0.00629179,0.00738838,0.00848078,0.00965897,0.0109244,0.0122424,0.0135258,0.0147638,0.0158641,0.016837,0.0176898,0.0184025,0.0189827,0.0194725,0.0198442,0.0201037,0.0202295,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Southern,Mixed,FeedCrops,Beef,Beef,0.004352,0.0062509,0.0156883,0.0266501,0.0361881,0.0529317,0.0711342,0.0780246,0.0840941,0.0940119,0.107186,0.11927,0.131357,0.14312,0.152908,0.159799,0.163089,0.16235,0.159561,0.155857,0.152002,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Southern,Mixed,FeedCrops,Dairy,Dairy,0.0209983,0.052934,0.0877263,0.118503,0.162499,0.239258,0.32931,0.361843,0.382326,0.415909,0.462281,0.501994,0.542443,0.580837,0.610919,0.628386,0.630419,0.616432,0.595229,0.572647,0.551908,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Southern,Mixed,FeedCrops,Pork,Pork,0.0239048,0.0615946,0.100009,0.174065,0.203268,0.256945,0.321548,0.382807,0.447977,0.524893,0.613574,0.707429,0.806927,0.90838,1.00853,1.1036,1.18686,1.25146,1.29905,1.33206,1.35555,Mt,
"Reference,date=2025-20-6T13:04:35-07:00",Africa_Southern,Mixed,FeedCrops,Poultry,Poultry,0.0766925,0.17117,0.237587,0.318612,0.362555,0.472246,0.591299,0.696889,0.806225,0.932682,1.07495,1.20963,1.34743,1.48843,1.63156,1.77269,1.89625,1.99882,2.07043,2.11388,2.14241,Mt,
