global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-14-6T08:08:27-07:00",Global,global-mean-surface-temperature,0.309692,0.323044,0.458669,0.435222,0.624352,0.722924,0.827815,0.958379,1.08394,1.19077,1.30448,1.42255,1.54302,1.66591,1.7911,1.91777,2.04613,2.17427,2.30195,2.42959,2.55749,2.6846,2.81083,2.93528,3.05818,degreesC,
