CO2 emissions by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:38-07:00",Africa_Eastern,7.295483560999993,13.260946289699994,18.602741163199997,22.56931043290001,27.11000689245512,29.50279186039698,34.348699987370196,40.996597704236144,51.787842977531085,65.1823347842207,82.14010393720673,105.30581392470752,132.7792724721999,164.79435222045373,203.54165629878912,247.68808587875236,295.81061221812706,347.8449467661922,402.628917090248,458.11519988293605,513.7315921497345,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Africa_Northern,68.60300195497999,112.05436134492999,132.18570284868863,148.1224136671309,155.17494215067777,171.41103593333335,193.1667252783253,217.6046598363051,247.6262206579514,283.7087019134782,322.4553529113388,363.7025164135307,403.60211241952817,439.1754874288418,473.25222990147876,503.21496361191424,530.7980474268218,561.9698301996641,591.2265479875992,619.0568901216355,646.654519325197,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Africa_Southern,12.120388689199995,13.749306008370006,16.3623116425,23.772764926810403,22.907595776221957,24.031655701410763,27.051146005228148,32.88209091159151,40.49643700621559,51.058163288312194,65.89633375732207,85.83142369850901,111.68577535689752,142.70765620460128,181.7006037748368,229.62305106995248,284.9493974772528,343.9665828186039,401.7911346051957,454.29685880523317,506.80781230190036,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Africa_Western,31.33745365465,33.95795775113,37.93934466712,51.06955264838,49.66384124502083,52.47937576612101,59.85097256250828,73.81894118459353,94.41070426728434,121.056969081657,155.62486279825657,202.30924380252935,261.76880078354213,335.18645425860495,428.0852909309859,538.6874620812245,665.6722903273175,804.7892638960445,953.0647541178573,1108.9694591142315,1270.8486695344855,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Argentina,30.308960432399996,42.68001594299999,52.00970483319998,56.06184996849996,51.71285034324312,55.47990300589632,57.27774989399764,58.403857175898416,59.68030418882311,61.29971753684722,63.29161242297711,65.78569154639263,68.39479000743299,71.11199649894016,74.2614500919096,77.3383291511798,80.21004147787555,82.86651125523784,85.03766945326319,86.56801059232134,87.80971320944941,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Australia_NZ,84.05327,117.30899060599992,123.981286757,122.16262248299998,125.64491288748856,127.744708524359,127.60460505133985,125.66525477091102,124.41781305184014,126.71370507642187,127.77044847552357,129.9402741970575,133.6926266866766,138.43274980130857,144.57286396597195,150.1521884167043,153.8806769016846,158.71492551110424,162.416195744136,165.8162092944691,169.2250164414337,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Brazil,60.664637780160035,99.0518127411,117.1850072537,138.99100216449997,129.21872350692013,132.46837281435324,132.81508852611793,135.63584997743462,139.4171924749796,149.71461926090655,161.68809102135407,178.85482048739198,198.55143743312772,218.83757057904813,239.00298053475882,259.3332722175626,278.2605622412446,294.7617602612849,308.32175997224516,319.5174924824316,328.94870846636286,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Canada,122.86457417100004,160.8222097739999,156.04468590400003,164.57962042699998,173.05191478400005,173.91187807611277,171.79528418423288,168.59516351563232,166.01771550566949,165.33850998548664,163.60140566479734,161.6135992327992,161.53304389949548,161.9446688139824,167.78330832039853,174.00526549653776,177.89617499675938,181.86590207596717,184.91257498320746,187.70944912484185,190.1711044984675,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Central America and Caribbean,28.98625047339299,47.152772958630024,53.58207792911997,56.81628278117,55.903184133670024,61.30609274147992,64.89592668654993,68.72911702740001,72.69769245628999,77.24509529959003,82.7353647484899,89.57467026627705,96.712633571818,104.0774156576919,111.70746263731108,118.9814661160528,125.12437300456044,130.62052843517736,135.64886599920916,140.08893994717488,144.13316168580982,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Central Asia,157.78063858699997,111.53121045150002,131.20135703079995,147.78134466390006,161.00792260855908,181.70916344449358,200.34521828343537,215.18051672954923,225.70837590512323,235.45202592209841,244.6981540478059,255.86069743566068,267.99803353580353,276.8670646261662,287.4185713574389,296.7557542276151,300.79498944648026,306.14804457803893,310.653070503426,317.053643551656,322.16612315333435,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",China,704.3123427415402,1834.716862469301,2646.827725600902,3044.8230676315993,3578.855309687702,3915.2377579654008,4153.468554233236,4293.573108039248,4343.771680308052,4320.42173177691,4224.264230977125,4113.257508012186,3991.167966297186,3873.062921160387,3765.4318591853967,3620.1014736772418,3363.580696304392,3118.668874808842,2881.4814326620017,2668.2667641442936,2473.2240711992795,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",Colombia,15.573640277600001,17.907558157999993,21.70538573900001,26.053883455000005,26.066288697799994,31.148410588160008,33.98132237673998,37.425658007519985,42.232304837510014,48.04433029118004,53.64230234944002,59.86953588710203,66.19386924599922,72.04738352862694,77.21710526636296,81.64614321153029,84.89550486238427,86.969522901769,88.27313431421118,88.91017324495596,89.16931365390047,MTC,
"Reference,date=2025-8-6T12:58:38-07:00",EU-12,280.6286267525,210.05947974800006,205.6861034940999,188.3857167420999,205.8466044579374,217.1005606782359,224.93268832787584,229.27233750830516,229.56200335194563,231.15924785308002,230.03949010066006,229.41737710548264,229.083482863852,227.11445690422022,225.97541257616126,223.0838820821395,215.44735459394937,208.51934840905247,200.4349313329606,192.66577824402626,185.3055795170003,MTC,
