global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-8-6T12:58:38-07:00",Global,global-mean-surface-temperature,0.309692,0.323044,0.458669,0.435222,0.624352,0.722924,0.827815,0.958379,1.08395,1.19118,1.30582,1.42498,1.54682,1.67133,1.79827,1.9269,2.05731,2.18763,2.31776,2.44795,2.57849,2.70833,2.83717,2.96408,3.0891,degreesC,
