global mean temperature
scenario,region,temperature,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2025-14-6T08:08:22-07:00",Global,global-mean-surface-temperature,0.309692,0.323044,0.458669,0.435222,0.624352,0.722924,0.827815,0.958379,1.08394,1.1911,1.30548,1.4244,1.54596,1.67013,1.79676,1.92506,2.05513,2.18513,2.31486,2.44482,2.57507,2.70455,2.83314,2.95988,3.08478,degreesC,
